,time,pressure
0,0.1,0.0
1,0.2,0.0
2,0.30000000000000004,6002.0
3,0.4,6823.0
4,0.5,4841.0
5,0.6,7260.0
6,0.7,5512.0
7,0.7999999999999999,5696.0
8,0.8999999999999999,7252.0
9,0.9999999999999999,4773.0
10,1.0999999999999999,6720.0
11,1.2,6647.0
12,1.3,4905.0
13,1.4000000000000001,7241.0
14,1.5000000000000002,5554.0
15,1.6000000000000003,5851.0
16,1.7000000000000004,7169.0
17,1.8000000000000005,4827.0
18,1.9000000000000006,6928.0
19,2.0000000000000004,6357.0
20,2.1000000000000005,5262.0
21,2.2000000000000006,7236.0
22,2.3000000000000007,4939.0
23,2.400000000000001,6566.0
24,2.500000000000001,6590.0
25,2.600000000000001,5051.0
26,2.700000000000001,7262.0
27,2.800000000000001,5116.0
28,2.9000000000000012,6983.0
29,3.0000000000000013,6177.0
30,3.1000000000000014,5536.0
31,3.2000000000000015,7082.0
32,3.3000000000000016,4713.0
33,3.4000000000000017,6939.0
34,3.5000000000000018,6152.0
35,3.600000000000002,5303.0
36,3.700000000000002,7316.0
37,3.800000000000002,4915.0
38,3.900000000000002,6642.0
39,4.000000000000002,6410.0
40,4.100000000000001,5360.0
41,4.200000000000001,7282.0
42,4.300000000000001,4947.0
43,4.4,6643.0
44,4.5,6535.0
45,4.6,4942.0
46,4.699999999999999,7217.0
47,4.799999999999999,5380.0
48,4.899999999999999,5784.0
49,4.999999999999998,7131.0
50,5.099999999999998,4877.0
51,5.1999999999999975,6804.0
52,5.299999999999997,6408.0
53,5.399999999999997,5078.0
54,5.4999999999999964,7026.0
55,5.599999999999996,4744.0
56,5.699999999999996,6942.0
57,5.799999999999995,6208.0
58,5.899999999999995,5304.0
59,5.999999999999995,7217.0
60,6.099999999999994,4915.0
61,6.199999999999994,6599.0
62,6.299999999999994,6380.0
63,6.399999999999993,5181.0
64,6.499999999999993,7188.0
65,6.5999999999999925,4997.0
66,6.699999999999992,6542.0
67,6.799999999999992,6513.0
68,6.8999999999999915,5072.0
69,6.999999999999991,7156.0
70,7.099999999999991,5352.0
71,7.19999999999999,6046.0
72,7.29999999999999,6909.0
73,7.39999999999999,4774.0
74,7.499999999999989,6913.0
75,7.599999999999989,6331.0
76,7.699999999999989,5033.0
77,7.799999999999988,7164.0
78,7.899999999999988,4974.0
79,7.999999999999988,6823.0
80,8.099999999999987,6170.0
81,8.199999999999987,5207.0
82,8.299999999999986,7193.0
83,8.399999999999986,5043.0
84,8.499999999999986,6314.0
85,8.599999999999985,6746.0
86,8.699999999999985,4695.0
87,8.799999999999985,6954.0
88,8.899999999999984,5987.0
89,8.999999999999984,5368.0
90,9.099999999999984,7135.0
91,9.199999999999983,4949.0
92,9.299999999999983,6277.0
93,9.399999999999983,6895.0
94,9.499999999999982,4675.0
95,9.599999999999982,6772.0
96,9.699999999999982,6365.0
97,9.799999999999981,4870.0
98,9.89999999999998,7107.0
99,9.99999999999998,5536.0
100,10.09999999999998,5547.0
101,10.19999999999998,7194.0
102,10.29999999999998,5049.0
103,10.399999999999979,6083.0
104,10.499999999999979,6942.0
105,10.599999999999978,4692.0
106,10.699999999999978,6854.0
107,10.799999999999978,6269.0
108,10.899999999999977,5044.0
109,10.999999999999977,7110.0
110,11.099999999999977,6019.0
111,11.199999999999976,5043.0
112,11.299999999999976,7114.0
113,11.399999999999975,5945.0
114,11.499999999999975,5068.0
115,11.599999999999975,7126.0
116,11.699999999999974,6007.0
117,11.799999999999974,5164.0
118,11.899999999999974,7143.0
119,11.999999999999973,5642.0
120,12.099999999999973,5215.0
121,12.199999999999973,7154.0
122,12.299999999999972,5860.0
123,12.399999999999972,5102.0
124,12.499999999999972,7174.0
125,12.599999999999971,5831.0
126,12.69999999999997,5263.0
127,12.79999999999997,7225.0
128,12.89999999999997,5788.0
129,12.99999999999997,5364.0
130,13.09999999999997,7251.0
131,13.199999999999969,5367.0
132,13.299999999999969,5739.0
133,13.399999999999968,7249.0
134,13.499999999999968,5530.0
135,13.599999999999968,5472.0
136,13.699999999999967,7201.0
137,13.799999999999967,5849.0
138,13.899999999999967,4878.0
139,13.999999999999966,7040.0
140,14.099999999999966,6539.0
141,14.199999999999966,4671.0
142,14.299999999999965,6656.0
143,14.399999999999965,6899.0
144,14.499999999999964,4787.0
145,14.599999999999964,6117.0
146,14.699999999999964,7186.0
147,14.799999999999963,5441.0
148,14.899999999999963,5217.0
149,14.999999999999963,7055.0
150,15.099999999999962,6600.0
151,15.199999999999962,4683.0
152,15.299999999999962,6293.0
153,15.399999999999961,7172.0
154,15.499999999999961,5518.0
155,15.59999999999996,5352.0
156,15.69999999999996,7121.0
157,15.79999999999996,6615.0
158,15.89999999999996,4702.0
159,15.99999999999996,6273.0
160,16.09999999999996,7236.0
161,16.19999999999996,5831.0
162,16.29999999999996,4840.0
163,16.399999999999963,6889.0
164,16.499999999999964,6960.0
165,16.599999999999966,4913.0
166,16.699999999999967,5508.0
167,16.79999999999997,7118.0
168,16.89999999999997,6554.0
169,16.99999999999997,4700.0
170,17.099999999999973,6178.0
171,17.199999999999974,7251.0
172,17.299999999999976,6111.0
173,17.399999999999977,4713.0
174,17.49999999999998,6601.0
175,17.59999999999998,7240.0
176,17.69999999999998,5824.0
177,17.799999999999983,4760.0
178,17.899999999999984,6774.0
179,17.999999999999986,7158.0
180,18.099999999999987,5422.0
181,18.19999999999999,5384.0
182,18.29999999999999,7089.0
183,18.39999999999999,6967.0
184,18.499999999999993,5007.0
185,18.599999999999994,5260.0
186,18.699999999999996,7076.0
